"date_time","price","quantity","symbol"
"Thu, 28 Jan 2021 09:32:00 GMT",129.735,-40,"JPM"
"Thu, 28 Jan 2021 09:33:00 GMT",138.16,38,"PEP"
"Thu, 28 Jan 2021 09:33:00 GMT",48.72,-109,"KO"
"Thu, 28 Jan 2021 09:34:00 GMT",129.3,-1,"JPM"
"Thu, 28 Jan 2021 09:46:00 GMT",139.12,-38,"PEP"
"Thu, 28 Jan 2021 09:46:00 GMT",48.825,109,"KO"
"Thu, 28 Jan 2021 11:06:00 GMT",278.29,-19,"GS"
"Thu, 28 Jan 2021 11:06:00 GMT",131.181,41,"JPM"
"Thu, 28 Jan 2021 13:09:00 GMT",278.377,19,"GS"
"Thu, 28 Jan 2021 13:09:00 GMT",131.88,-40,"JPM"
"Thu, 28 Jan 2021 13:33:00 GMT",278.57,-19,"GS"
"Thu, 28 Jan 2021 13:33:00 GMT",131.635,40,"JPM"
"Fri, 29 Jan 2021 09:32:00 GMT",274.49,19,"GS"
"Fri, 29 Jan 2021 09:32:00 GMT",131.03,-40,"JPM"
"Fri, 29 Jan 2021 10:00:00 GMT",275.95,-19,"GS"
"Fri, 29 Jan 2021 10:00:00 GMT",131.179,40,"JPM"
"Fri, 29 Jan 2021 12:53:00 GMT",136.709,-39,"PEP"
"Fri, 29 Jan 2021 12:53:00 GMT",48.329,110,"KO"
"Fri, 29 Jan 2021 13:01:00 GMT",48.28,1,"KO"
"Fri, 29 Jan 2021 13:43:00 GMT",136.69,39,"PEP"
"Fri, 29 Jan 2021 13:43:00 GMT",48.437,-111,"KO"
"Fri, 29 Jan 2021 14:55:00 GMT",271.765,19,"GS"
"Fri, 29 Jan 2021 14:55:00 GMT",129.16,-41,"JPM"
"Fri, 29 Jan 2021 15:28:00 GMT",273.079,-19,"GS"
"Fri, 29 Jan 2021 15:28:00 GMT",129.64,41,"JPM"
"Mon, 01 Feb 2021 09:38:00 GMT",273.659,-19,"GS"
"Mon, 01 Feb 2021 09:38:00 GMT",128.965,41,"JPM"
"Mon, 01 Feb 2021 10:19:00 GMT",273.58,19,"GS"
"Mon, 01 Feb 2021 10:19:00 GMT",129.33,-41,"JPM"
"Mon, 01 Feb 2021 12:05:00 GMT",274.27,-19,"GS"
"Mon, 01 Feb 2021 12:05:00 GMT",128.975,41,"JPM"
"Mon, 01 Feb 2021 13:04:00 GMT",137.78,-38,"PEP"
"Mon, 01 Feb 2021 13:04:00 GMT",48.602,110,"KO"
"Mon, 01 Feb 2021 13:06:00 GMT",275.11,19,"GS"
"Mon, 01 Feb 2021 13:06:00 GMT",128.982,-41,"JPM"
"Mon, 01 Feb 2021 13:41:00 GMT",137.57,38,"PEP"
"Mon, 01 Feb 2021 13:41:00 GMT",48.552,-110,"KO"
"Mon, 01 Feb 2021 14:52:00 GMT",276.02,19,"GS"
"Mon, 01 Feb 2021 14:52:00 GMT",129.931,-41,"JPM"
"Tue, 02 Feb 2021 09:31:00 GMT",280.25,-19,"GS"
"Tue, 02 Feb 2021 09:31:00 GMT",131.37,41,"JPM"
"Tue, 02 Feb 2021 09:33:00 GMT",137.5,39,"PEP"
"Tue, 02 Feb 2021 09:33:00 GMT",48.885,-110,"KO"
"Tue, 02 Feb 2021 10:38:00 GMT",138.72,-39,"PEP"
"Tue, 02 Feb 2021 10:38:00 GMT",49.155,110,"KO"
"Tue, 02 Feb 2021 11:32:00 GMT",284.33,18,"GS"
"Tue, 02 Feb 2021 11:32:00 GMT",134.01,-40,"JPM"
"Tue, 02 Feb 2021 12:11:00 GMT",286.028,-18,"GS"
"Tue, 02 Feb 2021 12:11:00 GMT",134.16,40,"JPM"
"Tue, 02 Feb 2021 13:56:00 GMT",139.25,-38,"PEP"
"Tue, 02 Feb 2021 13:56:00 GMT",49.125,109,"KO"
"Tue, 02 Feb 2021 14:15:00 GMT",139.2,38,"PEP"
"Tue, 02 Feb 2021 14:15:00 GMT",49.145,-109,"KO"
"Tue, 02 Feb 2021 15:10:00 GMT",138.62,38,"PEP"
"Tue, 02 Feb 2021 15:10:00 GMT",49.11,-109,"KO"
"Tue, 02 Feb 2021 15:22:00 GMT",138.67,-38,"PEP"
"Tue, 02 Feb 2021 15:22:00 GMT",49.05,109,"KO"
"Wed, 03 Feb 2021 09:34:00 GMT",137.867,39,"PEP"
"Wed, 03 Feb 2021 09:34:00 GMT",48.89,-110,"KO"
"Wed, 03 Feb 2021 09:48:00 GMT",286.382,18,"GS"
"Wed, 03 Feb 2021 09:48:00 GMT",134.232,-40,"JPM"
"Wed, 03 Feb 2021 09:51:00 GMT",138.246,-39,"PEP"
